date,leading_indicator,coincident_indicator,lagging_indicator,MSCI_EMI,MSCI_IMI,MSCI_ACWI,JSE_ALSI
2011-02-22,103.38,85.91,99.53,7881.82,0.0,6688.1,32444.2
2011-02-23,103.38,85.91,99.53,7793.63,0.0,6603.63,31932.07
2011-02-24,103.38,85.91,99.53,7658.65,0.0,6524.02,31706.47
2011-02-25,103.38,85.91,99.53,7697.28,0.0,6559.17,31965.59
2011-02-28,103.38,85.91,99.53,7658.55,0.0,6526.27,32272.09
2011-03-01,103.21,86.44,99.95,7779.49,0.0,6560.82,32050.73
2011-03-02,103.21,86.44,99.95,7656.54,0.0,6441.35,31973.09
2011-03-03,103.21,86.44,99.95,7781.07,0.0,6536.62,32350.12
2011-03-04,103.21,86.44,99.95,7816.77,0.0,6498.12,32337.06
2011-03-07,103.21,86.44,99.95,7780.16,0.0,6458.78,32298.21
2011-03-08,103.21,86.44,99.95,7801.17,0.0,6468.44,31827.42
2011-03-09,103.21,86.44,99.95,7787.72,0.0,6453.36,31820.37
2011-03-10,103.21,86.44,99.95,7699.95,0.0,6368.57,30898.94
2011-03-11,103.21,86.44,99.95,7613.34,0.0,6338.96,31173.86
2011-03-14,103.21,86.44,99.95,7613.99,0.0,6237.9,30878.58
2011-03-15,103.21,86.44,99.95,7605.94,0.0,6225.85,30193.95
2011-03-16,103.21,86.44,99.95,7751.57,0.0,6282.56,30612.41
2011-03-17,103.21,86.44,99.95,7716.53,0.0,6359.25,30718.55
2011-03-18,103.21,86.44,99.95,7651.72,0.0,6307.02,30677.08
2011-03-21,103.21,86.44,99.95,7704.45,0.0,6382.23,30772.7
2011-03-22,103.21,86.44,99.95,7720.48,6162.42,6357.41,30868.31
2011-03-23,103.21,86.44,99.95,7807.82,6214.94,6417.63,31215.55
2011-03-24,103.21,86.44,99.95,7727.36,6148.41,6349.17,31647.69
2011-03-25,103.21,86.44,99.95,7861.17,6215.93,6423.81,31595.89
2011-03-28,103.21,86.44,99.95,7817.94,6192.4,6398.5,31377.12
2011-03-29,103.21,86.44,99.95,7826.91,6194.73,6401.47,31718.01
2011-03-30,103.21,86.44,99.95,7910.83,6228.87,6440.85,32274.61
2011-03-31,103.21,86.44,99.95,7921.64,6175.91,6394.37,32204.06
2011-04-01,102.02,87.0,99.97,7914.36,6124.55,6347.6,32385.32
2011-04-04,102.02,87.0,99.97,7996.98,6168.85,6396.46,32437.77
2011-04-05,102.02,87.0,99.97,8007.78,6161.68,6391.3,32630.86
2011-04-06,102.02,87.0,99.97,8015.1,6145.65,6377.95,32887.47
2011-04-07,102.02,87.0,99.97,8012.19,6130.78,6365.1,32633.25
2011-04-08,102.02,87.0,99.97,7982.72,6114.57,6347.36,32806.27
2011-04-11,102.02,87.0,99.97,7957.96,6109.82,6340.69,32814.43
2011-04-12,102.02,87.0,99.97,7929.18,6136.06,6361.81,32239.87
2011-04-13,102.02,87.0,99.97,8060.79,6220.42,6451.63,32353.79
2011-04-14,102.02,87.0,99.97,8056.75,6228.02,6458.78,32418.33
2011-04-15,102.02,87.0,99.97,8007.51,6202.78,6431.1,32227.66
2011-04-18,102.02,87.0,99.97,7937.01,6153.9,6380.31,31388.63
2011-04-19,102.02,87.0,99.97,7940.35,6168.68,6393.6,31837.06
2011-04-20,102.02,87.0,99.97,8066.16,6236.32,6467.11,32526.3
2011-04-21,102.02,87.0,99.97,8079.64,6242.08,6473.77,32658.86
2011-04-22,102.02,87.0,99.97,8080.56,6242.99,6474.69,32661.96
2011-04-25,102.02,87.0,99.97,8095.2,6250.35,6483.03,32665.05
2011-04-26,102.02,87.0,99.97,8027.43,6242.19,6468.4,32668.15
2011-04-27,102.02,87.0,99.97,7924.13,6188.5,6409.27,32664.05
2011-04-28,102.02,87.0,99.97,7915.68,6251.34,6465.07,32659.95
2011-04-29,102.02,87.0,99.97,7905.17,6244.08,6457.33,32836.23
2011-04-30,102.02,87.0,99.97,7927.29,6260.63,6474.82,32666.1
2011-05-02,100.9,86.92,100.58,7949.41,6277.18,6492.31,32495.96
2011-05-03,100.9,86.92,100.58,7840.22,6255.94,6462.17,32325.83
2011-05-04,100.9,86.92,100.58,7818.87,6265.7,6469.43,31856.64
2011-05-05,100.9,86.92,100.58,7803.83,6235.57,6441.13,31582.14
2011-05-06,100.9,86.92,100.58,7782.73,6229.53,6433.17,31878.83
2011-05-09,100.9,86.92,100.58,7802.44,6234.14,6439.62,31609.78
2011-05-10,100.9,86.92,100.58,7855.81,6312.17,6515.39,32085.56
2011-05-11,100.9,86.92,100.58,8012.6,6399.99,6611.59,32051.35
2011-05-12,100.9,86.92,100.58,7898.83,6382.95,6584.55,31681.83
2011-05-13,100.9,86.92,100.58,8007.1,6447.5,6655.04,31959.93
2011-05-16,100.9,86.92,100.58,7945.25,6408.85,6613.66,32156.01
