Date,AB-INBEV,ABSAGROUP,ANGGOLD,ANGLO,ASPEN,BATS,BHP,BIDCORP,BIDVEST,CAPITEC,CLICKS,DISCOVERY,EXXARO,FIRSTRAND,GFIELDS,GLENCORE,GROWPNT,IMPLATS,INVLTD,INVPLC,MC_GROUP,MONDIPLC,MR_PRICE,MTN_GROUP,NASPERS-N-,NEDBANK,NEPIROCK,NORTHAM,OMUTUAL,PROSUS,REINET,REMGRO,RICHEMONT,SANLAM,SASOL,SHOPRIT,STANBANK,VODACOM,WOOLIES
2005-06-01,0.0,7834.971733333333,0.0,15985.752233333336,2400.000042,0.0,0.0,0.0,1875.5429033333328,1455.1936626666666,720.0,2140.2401766666667,1729.2645716666666,1061.7838003333334,6680.103480000001,0.0,839.4227446666667,7178.958333333333,2264.9140606666665,2926.023833,0.0,0.0,1186.6666666666667,4433.666666666667,5468.084352333334,7476.333333333333,0.0,1029.966535,673.2756996666667,0.0,0.0,2415.892852333333,1.9964536666666663,1094.6666666666667,16885.0,1400.6666666666667,5859.064253666666,0.0,971.8124566666664
2005-06-02,0.0,7847.659946666667,22504.038633333334,16150.46974,2396.396438333333,0.0,0.0,0.0,1891.797608,1438.0001823333332,715.0,2143.485423333333,1701.9373276666663,1059.149101,6834.97902,0.0,827.1306196666668,7258.333333333333,2299.492901,2970.673724,0.0,0.0,1153.3333333333333,4443.0,5506.370404,7480.333333333333,0.0,1034.3964990000002,671.0907533333334,0.0,0.0,2427.069995,1.9845243333333336,1099.3333333333333,16996.666666666668,1406.0,5818.739475333333,0.0,969.5908083333334
2005-06-03,0.0,7864.154624,22082.76078333333,16015.10783,2384.930426666667,0.0,0.0,0.0,1925.5573803333332,1444.252357,736.6666666666666,2167.8247733333337,1678.7349503333337,1077.3285256666666,6395.483147999999,0.0,825.5132346666666,7208.333333333333,2309.482344,2979.894897,0.0,0.0,1191.3333333333333,4496.333333333333,5639.271412333333,7564.666666666667,0.0,1038.8264623333332,667.6572653333333,0.0,0.0,2427.147614,2.0279586666666667,1120.3333333333333,16963.333333333332,1400.0,5998.940827666666,0.0,971.1776999999998
2005-06-06,0.0,7889.531050666666,21865.568646666667,15906.818303333332,2375.757617333333,0.0,0.0,0.0,1967.087259,1420.806702,744.6666666666666,2193.7867466666667,1650.8061633333334,1105.2563383333334,6346.97496,0.0,832.6297283333333,7158.333333333333,2328.3086016666666,2995.667956333333,0.0,0.0,1220.3333333333333,4640.0,5716.503620666666,7749.333333333333,0.0,1049.2685196666666,661.8827633333333,0.0,0.0,2460.5238043333334,2.0811810000000004,1131.6666666666667,17390.0,1399.6666666666667,6165.280538,0.0,988.9508866666666
2005-06-07,0.0,7926.96128,21151.892763333333,15592.713436666669,2373.1368146666664,0.0,0.0,0.0,1983.163341,1431.7480076666668,753.3333333333334,2198.979141333333,1583.5192696666666,1133.4476203333334,6063.5235,0.0,839.4227443333333,7053.208333333333,2335.22437,3013.86764,0.0,0.0,1230.0,4666.666666666667,5646.092490666667,7876.666666666667,0.0,1056.862742666667,663.5995073333333,0.0,0.0,2486.5261853333336,2.1246156666666667,1139.6666666666667,17341.666666666668,1396.6666666666667,6247.190243666667,0.0,1006.0893166666666
2005-06-08,0.0,7922.2032,21001.480966666662,15700.024443333334,2369.2056106666664,0.0,0.0,0.0,1979.5908783333327,1439.563226,758.3333333333334,2289.5215233333333,1555.2467433333334,1141.088248,6018.2297100000005,0.0,849.7740073333334,7025.0,2342.562768333333,3045.4137590000005,0.0,0.0,1253.3333333333333,4680.333333333333,5533.874752000001,7761.666666666667,0.0,1058.4448726666667,668.7497386666665,0.0,0.0,2472.942852,2.126145,1120.3333333333333,17158.333333333332,1409.0,6233.013564,0.0,990.8551566666666
2005-06-09,0.0,7899.047210666667,20942.19001,15925.41018,2356.7567980000003,0.0,0.0,0.0,1946.9921563333332,1466.1349683333335,753.0,2394.99204,1549.4891163333334,1131.6033306666666,6068.198988,0.0,859.1548396666667,7127.083333333333,2341.755928666667,3022.6034883333336,0.0,0.0,1241.6666666666667,4582.0,5464.343761,7786.666666666667,0.0,1072.684041,672.9635646666667,0.0,0.0,2483.033328333333,2.134403666666667,1110.3333333333333,17406.666666666668,1421.6666666666667,6190.483524666666,0.0,976.8905099999998
2005-06-10,0.0,7898.412800000001,20837.338636666667,15768.847006666663,2351.842793,0.0,0.0,0.0,1949.2249456666668,1466.134968333333,751.6666666666666,2432.3123766666668,1577.4179036666665,1141.8786576666669,6059.14023,0.0,865.3009023333334,7235.458333333333,2329.730176333333,3028.427387333333,0.0,0.0,1243.3333333333333,4379.0,5426.717813333333,7793.333333333333,0.0,1072.6840416666666,669.8422123333334,0.0,0.0,2525.879042333333,2.114522,1108.0,17783.666666666668,1415.0,6153.624156999999,0.0,974.3514833333332
2005-06-13,0.0,7897.143978666667,22154.534046666668,16008.25819,2348.89439,0.0,0.0,0.0,1973.7856263333333,1459.8827936666669,756.6666666666666,2401.4825333333333,1576.0429480000005,1130.2859813333332,6405.418559999999,0.0,870.153057,7345.833333333333,2364.808489333333,3067.350444333333,0.0,0.0,1240.0,4294.0,5504.170056666667,7833.333333333333,0.0,1082.1768206666666,678.2698633333333,0.0,0.0,2555.9952326666667,2.1224746666666667,1123.3333333333333,18349.0,1413.3333333333333,6134.721917333333,0.0,975.938375
2005-06-14,0.0,7901.584853333334,22321.484896666665,16086.865953333332,2347.256388333333,0.0,0.0,0.0,1992.451744,1450.5045316666667,773.3333333333334,2378.441282,1543.55962,1107.3640976666666,6484.609638000001,0.0,862.3896093333333,7331.25,2394.3926083333336,3110.447295666667,0.0,0.0,1245.0,4348.666666666667,5515.171795333333,7800.333333333333,0.0,1077.4304306666666,677.17739,0.0,0.0,2524.559518666667,2.065887666666667,1146.0,18515.0,1413.0,6062.893406,0.0,972.4472133333333
2005-06-15,0.0,7921.568789333333,22108.97362666667,15989.01397,2321.7035623333336,0.0,0.0,0.0,1988.8792813333337,1450.5045316666667,768.6666666666666,2385.2563,1572.605559,1121.0645336666666,6384.9633,0.0,864.3304710000001,7349.541666666667,2387.861049333333,3071.8639660000003,0.0,0.0,1255.0,4439.0,5488.767621999999,7748.0,0.0,1079.012560333333,670.9346853333333,0.0,0.0,2488.8547566666666,2.0824046666666667,1151.6666666666667,18453.33333333333,1399.6666666666667,6095.657287999999,0.0,966.417025
2005-06-17,0.0,7937.746261333334,22252.20809333333,16064.033823333331,2330.8763716666667,0.0,0.0,0.0,1985.4854416666667,1463.008881,768.3333333333334,2382.9846273333333,1606.549777,1141.088248,6485.77851,0.0,856.8905013333333,7393.75,2437.616159,3157.3782140000003,0.0,0.0,1248.3333333333333,4449.0,5525.073360666666,7948.333333333333,0.0,1091.6695993333333,667.1890623333333,0.0,0.0,2482.2571380000004,2.11391,1151.0,18812.33333333333,1403.3333333333333,6166.540687,0.0,975.3036183333334
2005-06-20,0.0,7782.632853333333,22184.179523333336,16041.527863333333,2347.256388333333,0.0,0.0,0.0,1990.9334473333336,1471.4493166666668,753.6666666666666,2396.6146633333333,1606.0341686666663,1142.6690676666667,6454.511184,0.0,845.8922843333334,7364.583333333333,2481.9923376666666,3196.107141,0.0,0.0,1215.0,4406.666666666667,5573.481012333334,8019.666666666667,0.0,1082.1768203333334,669.0618743333334,0.0,0.0,2510.976185333333,2.116357,1156.0,18654.0,1408.3333333333333,6147.953484666668,0.0,985.459725
